merge_group_id,record_count_merged,record_ids_merged,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_ids_merged,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,schedule_version,announced_at_utc,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,confound_scope,affected_admin1,source_authority,source_url,verified_source_url,source_grade,evidence_rank,actual_time_semantics,execution_event_ids,key_event_ids,methodology_rule_ids,source_note,verification_note_zh,v40_action_summary,experiment_use_v40,audit_version,schedule_positive,confound_free,record_id,segment_id,schema_version,record_role,scope_type_norm,status_norm,queue_id,local_start,local_end,start_utc,end_utc,verified_at_utc,interval_valid,analysis_eligible,publication_eligible,final_version,event_id,independence_cluster,geo_scope_precision
MGV40_0198,1,R20240621_CHK_QSET_08_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"2,3",2024-06-21 13:00:00+03:00,2024-06-21 14:00:00+03:00,,,2024-06-21 10:00:00+00:00,2024-06-21 11:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0198,MGV40_0198,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"2,3",2024-06-21 13:00:00+03:00,2024-06-21 14:00:00+03:00,2024-06-21 10:00:00+00:00,2024-06-21 11:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0199,1,R20240621_CHK_QSET_09_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-06-21 14:00:00+03:00,2024-06-21 15:00:00+03:00,,,2024-06-21 11:00:00+00:00,2024-06-21 12:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0199,MGV40_0199,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-06-21 14:00:00+03:00,2024-06-21 15:00:00+03:00,2024-06-21 11:00:00+00:00,2024-06-21 12:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0200,1,R20240621_CHK_QSET_10_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"4,5",2024-06-21 15:00:00+03:00,2024-06-21 16:00:00+03:00,,,2024-06-21 12:00:00+00:00,2024-06-21 13:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0200,MGV40_0200,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"4,5",2024-06-21 15:00:00+03:00,2024-06-21 16:00:00+03:00,2024-06-21 12:00:00+00:00,2024-06-21 13:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0201,1,R20240621_CHK_QSET_11_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-06-21 16:00:00+03:00,2024-06-21 17:00:00+03:00,,,2024-06-21 13:00:00+00:00,2024-06-21 14:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0201,MGV40_0201,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-06-21 16:00:00+03:00,2024-06-21 17:00:00+03:00,2024-06-21 13:00:00+00:00,2024-06-21 14:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0202,1,R20240621_CHK_QSET_12_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"6,1",2024-06-21 17:00:00+03:00,2024-06-21 18:00:00+03:00,,,2024-06-21 14:00:00+00:00,2024-06-21 15:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0202,MGV40_0202,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"6,1",2024-06-21 17:00:00+03:00,2024-06-21 18:00:00+03:00,2024-06-21 14:00:00+00:00,2024-06-21 15:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0203,1,R20240621_CHK_QSET_13_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"1,2",2024-06-21 18:00:00+03:00,2024-06-21 19:00:00+03:00,,,2024-06-21 15:00:00+00:00,2024-06-21 16:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0203,MGV40_0203,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"1,2",2024-06-21 18:00:00+03:00,2024-06-21 19:00:00+03:00,2024-06-21 15:00:00+00:00,2024-06-21 16:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0204,1,R20240621_CHK_QSET_14_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"2,3",2024-06-21 19:00:00+03:00,2024-06-21 20:00:00+03:00,,,2024-06-21 16:00:00+00:00,2024-06-21 17:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0204,MGV40_0204,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"2,3",2024-06-21 19:00:00+03:00,2024-06-21 20:00:00+03:00,2024-06-21 16:00:00+00:00,2024-06-21 17:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0205,1,R20240621_CHK_QSET_15_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-06-21 20:00:00+03:00,2024-06-21 21:00:00+03:00,,,2024-06-21 17:00:00+00:00,2024-06-21 18:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0205,MGV40_0205,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-06-21 20:00:00+03:00,2024-06-21 21:00:00+03:00,2024-06-21 17:00:00+00:00,2024-06-21 18:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0206,1,R20240621_CHK_QSET_16_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"4,5",2024-06-21 21:00:00+03:00,2024-06-21 22:00:00+03:00,,,2024-06-21 18:00:00+00:00,2024-06-21 19:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0206,MGV40_0206,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"4,5",2024-06-21 21:00:00+03:00,2024-06-21 22:00:00+03:00,2024-06-21 18:00:00+00:00,2024-06-21 19:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0207,1,R20240621_CHK_QSET_17_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-06-21 22:00:00+03:00,2024-06-21 23:00:00+03:00,,,2024-06-21 19:00:00+00:00,2024-06-21 20:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0207,MGV40_0207,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-06-21 22:00:00+03:00,2024-06-21 23:00:00+03:00,2024-06-21 19:00:00+00:00,2024-06-21 20:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0208,1,R20240621_CHK_QSET_18_V36,2024-06-21,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,6,2024-06-21 23:00:00+03:00,2024-06-22 00:00:00+03:00,,,2024-06-21 20:00:00+00:00,2024-06-21 21:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/291,https://t.me/s/pat_cherkasyoblenergo/291,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0208,MGV40_0208,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,6,2024-06-21 23:00:00+03:00,2024-06-22 00:00:00+03:00,2024-06-21 20:00:00+00:00,2024-06-21 21:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_operator_admin1_proxy
MGV40_0209,1,R20240621_VOL_OBL_001,2024-06-21,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,,2024-06-21 00:00:00+03:00,2024-06-22 00:00:00+03:00,,,2024-06-20 21:00:00+00:00,2024-06-21 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Volyn Oblast,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,primary,5,not_populated,,,,Volynoblenergo continuously updated official GPV/GAV/SGAV archive; final daily window reconstructed from same-day revisions where explicitly published.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0209,MGV40_0209,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-06-21 00:00:00+03:00,2024-06-22 00:00:00+03:00,2024-06-20 21:00:00+00:00,2024-06-21 21:00:00+00:00,,1,1,1,1,E2024_0621_PLANNED,V4_DATE_20240621,L2_admin1
MGV40_0210,1,R20240622_CHK_QSET_01_V36,2024-06-22,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,3,2024-06-22 14:00:00+03:00,2024-06-22 16:00:00+03:00,,,2024-06-22 11:00:00+00:00,2024-06-22 13:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/319,https://t.me/s/pat_cherkasyoblenergo/319,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0210,MGV40_0210,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,3,2024-06-22 14:00:00+03:00,2024-06-22 16:00:00+03:00,2024-06-22 11:00:00+00:00,2024-06-22 13:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_operator_admin1_proxy
MGV40_0211,1,R20240622_CHK_QSET_02_V36,2024-06-22,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,4,2024-06-22 16:00:00+03:00,2024-06-22 18:00:00+03:00,,,2024-06-22 13:00:00+00:00,2024-06-22 15:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/319,https://t.me/s/pat_cherkasyoblenergo/319,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0211,MGV40_0211,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,4,2024-06-22 16:00:00+03:00,2024-06-22 18:00:00+03:00,2024-06-22 13:00:00+00:00,2024-06-22 15:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_operator_admin1_proxy
MGV40_0212,1,R20240622_CHK_QSET_03_V36,2024-06-22,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,6,2024-06-22 18:00:00+03:00,2024-06-22 20:00:00+03:00,,,2024-06-22 15:00:00+00:00,2024-06-22 17:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/319,https://t.me/s/pat_cherkasyoblenergo/319,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0212,MGV40_0212,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,6,2024-06-22 18:00:00+03:00,2024-06-22 20:00:00+03:00,2024-06-22 15:00:00+00:00,2024-06-22 17:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_operator_admin1_proxy
MGV40_0213,1,R20240622_CHK_QSET_04_V36,2024-06-22,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,1,2024-06-22 20:00:00+03:00,2024-06-22 22:00:00+03:00,,,2024-06-22 17:00:00+00:00,2024-06-22 19:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/319,https://t.me/s/pat_cherkasyoblenergo/319,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0213,MGV40_0213,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,1,2024-06-22 20:00:00+03:00,2024-06-22 22:00:00+03:00,2024-06-22 17:00:00+00:00,2024-06-22 19:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_operator_admin1_proxy
MGV40_0214,1,R20240622_CHK_QSET_05_V36,2024-06-22,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,4,2024-06-22 22:00:00+03:00,2024-06-23 00:00:00+03:00,,,2024-06-22 19:00:00+00:00,2024-06-22 21:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/319,https://t.me/s/pat_cherkasyoblenergo/319,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0214,MGV40_0214,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,4,2024-06-22 22:00:00+03:00,2024-06-23 00:00:00+03:00,2024-06-22 19:00:00+00:00,2024-06-22 21:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_operator_admin1_proxy
MGV40_0215,1,R20240622_ODE_DTEK_001,2024-06-22,Odesa Oblast,,DTEK Odesa Grids,operator_service_area,household_general,hourly_schedule,,,2024-06-22 14:00:00+03:00,2024-06-23 00:00:00+03:00,,,2024-06-22 11:00:00+00:00,2024-06-22 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,same_day_final,,0,0,0,0,,Odesa Oblast,official_dso,https://t.me/s/dtek_ua/1622,https://t.me/s/dtek_ua/1622,primary,5,not_populated,,,,DTEK official channel schedule/update applies to Odesa among DTEK distribution regions.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0215,MGV40_0215,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,,2024-06-22 14:00:00+03:00,2024-06-23 00:00:00+03:00,2024-06-22 11:00:00+00:00,2024-06-22 21:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_operator_admin1_proxy
MGV40_0216,1,R20240622_POL_OBL_001,2024-06-22,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,hourly_schedule,1,,2024-06-22 14:00:00+03:00,2024-06-22 18:00:00+03:00,,,2024-06-22 11:00:00+00:00,2024-06-22 15:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1355,https://t.me/s/poltavaoe?before=1355,primary,5,not_populated,,,,"Poltavaoblenergo official Telegram; queue_count is number of simultaneously applied GPV queues, not a specific consumer queue.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0216,MGV40_0216,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-06-22 14:00:00+03:00,2024-06-22 18:00:00+03:00,2024-06-22 11:00:00+00:00,2024-06-22 15:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_admin1
MGV40_0217,1,R20240622_VOL_OBL_001,2024-06-22,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,,2024-06-22 16:00:00+03:00,2024-06-23 00:00:00+03:00,,,2024-06-22 13:00:00+00:00,2024-06-22 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Volyn Oblast,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,primary,5,not_populated,,,,Volynoblenergo continuously updated official GPV/GAV/SGAV archive; final daily window reconstructed from same-day revisions where explicitly published.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0217,MGV40_0217,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-06-22 16:00:00+03:00,2024-06-23 00:00:00+03:00,2024-06-22 13:00:00+00:00,2024-06-22 21:00:00+00:00,,1,1,1,1,E20240622_V4,V4_DATE_20240622,L2_admin1
MGV40_0218,1,R20240623_NAT_001,2024-06-23,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-23 11:00:00+03:00,2024-06-23 23:00:00+03:00,,,2024-06-23 08:00:00+00:00,2024-06-23 20:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=2990,https://t.me/s/Ukrenergo?before=2990,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0218,MGV40_0218,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-06-23 11:00:00+03:00,2024-06-23 23:00:00+03:00,2024-06-23 08:00:00+00:00,2024-06-23 20:00:00+00:00,,1,1,1,1,E20240623_V4,V4_DATE_20240623,L3_national
