record_id,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_id,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,impact_note,schedule_version,announced_at_utc,supersedes_record_id,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,analysis_eligible,publication_eligible,source_authority,source_url,source_note,confound_scope,affected_admin1,key_event_ids,execution_event_ids,methodology_rule_ids,explanation_zh,status_norm,scope_type_norm,restriction_type_norm,source_grade,evidence_rank,actual_time_semantics,record_role,schema_version
R20240723_NAT_002,2024-07-23,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-07-23 14:00:00+03:00,2024-07-24 00:00:00+03:00,,,2024-07-23 11:00:00+00:00,2024-07-23 21:00:00+00:00,,,Europe/Kyiv,partial,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 14:00 后不同地区出现明显分流，无法用一个全国 queue_count 无损表示，故留空并标为 regional split。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3082,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 14:00 后不同地区出现明显分流，无法用一个全国 queue_count 无损表示，故留空并标为 regional split。 置信度：medium。【置信度：medium】,partial,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240724_NAT_001,2024-07-24,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-07-24 00:00:00+03:00,2024-07-24 16:00:00+03:00,,,2024-07-23 21:00:00+00:00,2024-07-24 13:00:00+00:00,,,Europe/Kyiv,superseded_coarse_national_zero,high,原记录把 00:00–16:00 整段写成全国 q0，现有多源证据只支持分地区取消窗口：多数目标州为 09:30–16:00，Odesa 的 DTEK 口径为 08:25–18:00；该粗粒度行不得作为实际暴露。,final_dispatch,,,0,0,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,regional_dispatch_heterogeneity,,KE20240724_REGIONAL_CANCELLATION,,MR20241210_REGULATOR_ACTUAL_VS_PLAN|MR20260904_PUBLIC_TIMESTAMP_SEMANTICS|MR20240724_REGIONAL_ZERO_WINDOW,原记录把 00:00–16:00 整段写成全国 q0，现有多源证据只支持分地区取消窗口：多数目标州为 09:30–16:00，Odesa 的 DTEK 口径为 08:25–18:00；该粗粒度行不得作为实际暴露。【置信度：high】,superseded,national,no_restriction,primary,5,not_populated,historical_version,v3.0
R20240724_NAT_002,2024-07-24,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-07-24 16:00:00+03:00,2024-07-25 00:00:00+03:00,,,2024-07-24 13:00:00+00:00,2024-07-24 21:00:00+00:00,,,Europe/Kyiv,partial,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 16:00 后各州执行存在明显差异；下方同时提供 Zaporizhzhia、Volyn、Cherkasy 等州级记录。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 16:00 后各州执行存在明显差异；下方同时提供 Zaporizhzhia、Volyn、Cherkasy 等州级记录。 置信度：medium。【置信度：medium】,partial,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240724_CHERKASY_001,2024-07-24,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,6,2024-07-24 16:00:00+03:00,2024-07-24 18:00:00+03:00,2024-07-24 16:00:00+03:00,2024-07-24 18:00:00+03:00,2024-07-24 13:00:00+00:00,2024-07-24 15:00:00+00:00,2024-07-24 13:00:00+00:00,2024-07-24 15:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasyoblenergo 同日最终表中，第 6 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo 同日最终表中，第 6 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240724_VOLYNOBL_001,2024-07-24,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,ALL,2024-07-24 16:00:00+03:00,2024-07-24 18:00:00+03:00,,,2024-07-24 13:00:00+00:00,2024-07-24 15:00:00+00:00,,,Europe/Kyiv,cancelled,high,同一全国背景下，Volyn 州该时段被官方取消，而 Zaporizhzhia 有具体队列执行，适合做区域差异/反事实验证。 置信度：high。,final_day_update,,,0,0,0,0,1,1,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,同一全国背景下，Volyn 州该时段被官方取消，而 Zaporizhzhia 有具体队列执行，适合做区域差异/反事实验证。 置信度：high。【置信度：high】,cancelled,oblast,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240724_ZAPORIZH_001,2024-07-24,Zaporizhzhia Oblast,,Zaporizhzhyaoblenergo,oblast,household_general,hourly_schedule,,1,2024-07-24 16:00:00+03:00,2024-07-24 18:00:00+03:00,2024-07-24 16:00:00+03:00,2024-07-24 18:00:00+03:00,2024-07-24 13:00:00+00:00,2024-07-24 15:00:00+00:00,2024-07-24 13:00:00+00:00,2024-07-24 15:00:00+00:00,Europe/Kyiv,confirmed,high,Zaporizhzhia 第 1 队列收到执行指令并在 16:00–18:00 安排停电；这是州级具体 queue_id，不能与其他州的“第1队列”视为同一物理用户群。 置信度：high。,final_day_update,,,0,0,0,0,1,1,official_dso,https://t.me/Zaporizhzhyaoblenergo_news/974,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Zaporizhzhia 第 1 队列收到执行指令并在 16:00–18:00 安排停电；这是州级具体 queue_id，不能与其他州的“第1队列”视为同一物理用户群。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240724_CHERKASY_002,2024-07-24,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,1,2024-07-24 18:00:00+03:00,2024-07-24 20:00:00+03:00,2024-07-24 18:00:00+03:00,2024-07-24 20:00:00+03:00,2024-07-24 15:00:00+00:00,2024-07-24 17:00:00+00:00,2024-07-24 15:00:00+00:00,2024-07-24 17:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasyoblenergo 同日最终表中，第 1 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo 同日最终表中，第 1 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240724_CHERKASY_003,2024-07-24,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,2,2024-07-24 20:00:00+03:00,2024-07-24 22:00:00+03:00,2024-07-24 20:00:00+03:00,2024-07-24 22:00:00+03:00,2024-07-24 17:00:00+00:00,2024-07-24 19:00:00+00:00,2024-07-24 17:00:00+00:00,2024-07-24 19:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasyoblenergo 同日最终表中，第 2 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo 同日最终表中，第 2 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240724_CHERKASY_004,2024-07-24,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,3,2024-07-24 20:00:00+03:00,2024-07-24 22:00:00+03:00,2024-07-24 20:00:00+03:00,2024-07-24 22:00:00+03:00,2024-07-24 17:00:00+00:00,2024-07-24 19:00:00+00:00,2024-07-24 17:00:00+00:00,2024-07-24 19:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasyoblenergo 同日最终表中，第 3 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo 同日最终表中，第 3 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240724_CHERKASY_005,2024-07-24,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,5,2024-07-24 22:00:00+03:00,2024-07-25 00:00:00+03:00,2024-07-24 22:00:00+03:00,2024-07-25 00:00:00+03:00,2024-07-24 19:00:00+00:00,2024-07-24 21:00:00+00:00,2024-07-24 19:00:00+00:00,2024-07-24 21:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasyoblenergo 同日最终表中，第 5 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo 同日最终表中，第 5 队列在该时段被列为停电。该 queue_id 仅在本运营商内部有意义。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240725_NAT_001,2024-07-25,ALL,,Ukrenergo,national,household_general,hourly_schedule,1,,2024-07-25 16:00:00+03:00,2024-07-25 22:00:00+03:00,,,2024-07-25 13:00:00+00:00,2024-07-25 19:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240725_CHERKASY_001,2024-07-25,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,no_restriction,0,ALL,2024-07-25 16:00:00+03:00,2024-07-25 17:00:00+03:00,,,2024-07-25 13:00:00+00:00,2024-07-25 14:00:00+00:00,,,Europe/Kyiv,cancelled,high,Cherkasy 7 月 25 日原 16:00–17:00 安排被取消，实际小时停电从 17:00 后开始。 置信度：high。,final_dispatch,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasy 7 月 25 日原 16:00–17:00 安排被取消，实际小时停电从 17:00 后开始。 置信度：high。【置信度：high】,cancelled,oblast,no_restriction,primary,5,not_populated,execution_override,v3.0
R20240725_CHERKASY_002,2024-07-25,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,3,2024-07-25 17:00:00+03:00,2024-07-25 18:00:00+03:00,2024-07-25 17:00:00+03:00,2024-07-25 18:00:00+03:00,2024-07-25 14:00:00+00:00,2024-07-25 15:00:00+00:00,2024-07-25 14:00:00+00:00,2024-07-25 15:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasy 第 3 队列最终执行表中的停电窗口。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasy 第 3 队列最终执行表中的停电窗口。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240725_CHERKASY_003,2024-07-25,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,4,2024-07-25 18:00:00+03:00,2024-07-25 20:00:00+03:00,2024-07-25 18:00:00+03:00,2024-07-25 20:00:00+03:00,2024-07-25 15:00:00+00:00,2024-07-25 17:00:00+00:00,2024-07-25 15:00:00+00:00,2024-07-25 17:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasy 第 4 队列最终执行表中的停电窗口。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasy 第 4 队列最终执行表中的停电窗口。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240725_CHERKASY_004,2024-07-25,Cherkasy Oblast,,Cherkasyoblenergo,oblast,household_general,hourly_schedule,,5,2024-07-25 20:00:00+03:00,2024-07-25 22:00:00+03:00,2024-07-25 20:00:00+03:00,2024-07-25 22:00:00+03:00,2024-07-25 17:00:00+00:00,2024-07-25 19:00:00+00:00,2024-07-25 17:00:00+00:00,2024-07-25 19:00:00+00:00,Europe/Kyiv,confirmed,high,Cherkasy 第 5 队列最终执行表中的停电窗口。 置信度：high。,same_day_final,,,0,0,0,0,1,0,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=448,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasy 第 5 队列最终执行表中的停电窗口。 置信度：high。【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240726_NAT_001,2024-07-26,ALL,,Ukrenergo,national,household_general,hourly_schedule,1,,2024-07-26 05:00:00+03:00,2024-07-26 15:00:00+03:00,,,2024-07-26 02:00:00+00:00,2024-07-26 12:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240726_NAT_002,2024-07-26,ALL,,Ukrenergo,national,household_general,hourly_schedule,2,,2024-07-26 15:00:00+03:00,2024-07-26 18:00:00+03:00,,,2024-07-26 12:00:00+00:00,2024-07-26 15:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,国家/地区调度要求该时段同时启用 2 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 2 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240726_NAT_003,2024-07-26,ALL,,Ukrenergo,national,household_general,hourly_schedule,1,,2024-07-26 18:00:00+03:00,2024-07-26 20:00:00+03:00,,,2024-07-26 15:00:00+00:00,2024-07-26 17:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240726_NAT_004,2024-07-26,ALL,,Ukrenergo,national,household_general,hourly_schedule,2,,2024-07-26 20:00:00+03:00,2024-07-26 23:00:00+03:00,,,2024-07-26 17:00:00+00:00,2024-07-26 20:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,国家/地区调度要求该时段同时启用 2 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 2 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240726_NAT_005,2024-07-26,ALL,,Ukrenergo,national,household_general,hourly_schedule,1,,2024-07-26 23:00:00+03:00,2024-07-27 00:00:00+03:00,,,2024-07-26 20:00:00+00:00,2024-07-26 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240727_NAT_001,2024-07-27,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-07-27 00:00:00+03:00,2024-07-27 17:00:00+03:00,,,2024-07-26 21:00:00+00:00,2024-07-27 14:00:00+00:00,,,Europe/Kyiv,no_restriction,high,官方明确该时段不执行计划性小时停电，可作为对照窗口；但地方技术故障、战损或临时紧急停电仍可能发生。 置信度：high。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3125,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方明确该时段不执行计划性小时停电，可作为对照窗口；但地方技术故障、战损或临时紧急停电仍可能发生。 置信度：high。【置信度：high】,no_restriction,national,no_restriction,primary,5,not_populated,execution_override,v3.0
