ip,prefix24,oblast,power_availability,normal_availability,itdk_202408_T,own_traceroute_intermediate,first_seen,last_seen,intermediate_observation_n,terminal_non_target_observation_n,target_address_observation_n,hop_position_min,hop_position_max,frozen_own_traceroute_intermediate,rebuilt_own_traceroute_intermediate,caida_itdk_202408_transit,difference_reason
188.163.171.117,188.163.171.0,Dnipropetrovsk Oblast,0.8076923076923077,0.8461538461538461,0,1,2024-06-29 17:48:29.000000,2024-08-29 01:48:27.000000,0,17,16,7.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.13,188.163.171.0,Dnipropetrovsk Oblast,0.6923076923076923,0.9230769230769231,0,1,2024-06-22 09:59:43.000000,2024-11-30 03:49:32.000000,0,22,63,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.141,188.163.171.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-06-22 20:59:41.000000,2024-07-06 16:48:26.000000,0,7,4,8.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.145,188.163.171.0,Dnipropetrovsk Oblast,0.23076923076923078,0.22115384615384615,0,1,2024-06-23 23:48:31.000000,2025-01-08 12:49:46.000000,0,42,68,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.17,188.163.171.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9326923076923077,0,1,2024-06-22 13:59:55.000000,2024-12-12 14:50:15.000000,0,32,68,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.185,188.163.171.0,Dnipropetrovsk Oblast,0.15384615384615385,0.009615384615384616,0,1,2024-06-25 03:48:36.000000,2024-07-22 19:48:31.000000,0,4,18,7.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.205,188.163.171.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-12-26 12:49:42.000000,2025-01-08 10:49:58.000000,0,3,11,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.209,188.163.171.0,Dnipropetrovsk Oblast,0.5,0.5576923076923077,1,1,2024-06-23 16:48:29.000000,2025-01-07 07:50:20.000000,0,38,87,6.0,31.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.21,188.163.171.0,Dnipropetrovsk Oblast,1.0,0.9903846153846154,0,1,2024-06-24 16:48:38.000000,2025-01-08 19:49:44.000000,0,34,77,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.221,188.163.171.0,Dnipropetrovsk Oblast,0.3076923076923077,0.36538461538461536,0,1,2024-06-23 14:48:28.000000,2025-01-08 16:49:43.000000,0,41,56,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.229,188.163.171.0,Dnipropetrovsk Oblast,0.4230769230769231,0.2980769230769231,0,1,2024-07-02 16:48:25.000000,2025-01-09 10:49:55.000000,0,35,111,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.233,188.163.171.0,Dnipropetrovsk Oblast,0.5,0.5480769230769231,0,1,2024-07-04 21:48:25.000000,2025-01-07 23:49:50.000000,0,34,67,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.245,188.163.171.0,Dnipropetrovsk Oblast,0.9230769230769231,0.7307692307692307,0,1,2024-07-01 22:48:31.000000,2025-01-09 03:50:06.000000,0,29,67,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.249,188.163.171.0,Dnipropetrovsk Oblast,0.6538461538461539,0.5961538461538461,0,1,2024-06-22 13:59:55.000000,2025-01-07 22:50:05.000000,0,38,68,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.25,188.163.171.0,Dnipropetrovsk Oblast,0.5,0.5480769230769231,0,1,2024-07-02 22:48:28.000000,2025-01-08 02:50:20.000000,0,33,80,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.33,188.163.171.0,Dnipropetrovsk Oblast,0.0,0.23076923076923078,0,1,2024-08-06 16:48:32.000000,2024-08-14 05:48:33.000000,0,3,2,8.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.41,188.163.171.0,Dnipropetrovsk Oblast,0.8076923076923077,0.9519230769230769,0,1,2024-07-01 19:48:29.000000,2025-01-08 12:49:46.000000,0,49,70,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.49,188.163.171.0,Dnipropetrovsk Oblast,1.0,0.9807692307692307,0,1,2024-07-01 08:48:33.000000,2025-01-08 15:49:43.000000,0,29,79,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.5,188.163.171.0,Dnipropetrovsk Oblast,0.6923076923076923,0.5769230769230769,0,1,2024-06-24 09:48:32.000000,2024-12-15 20:49:44.000000,0,33,74,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.53,188.163.171.0,Dnipropetrovsk Oblast,0.8076923076923077,0.15384615384615385,0,1,2024-07-22 06:48:37.000000,2024-07-25 10:48:37.000000,0,1,4,8.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.69,188.163.171.0,Dnipropetrovsk Oblast,0.9615384615384616,0.8942307692307693,1,1,2024-06-22 20:00:17.000000,2025-01-04 07:49:36.000000,0,49,57,6.0,26.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.81,188.163.171.0,Dnipropetrovsk Oblast,0.7692307692307693,0.9038461538461539,0,1,2024-06-26 03:48:31.000000,2025-01-09 11:49:59.000000,0,36,60,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.9,188.163.171.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9519230769230769,0,1,2024-06-24 03:48:32.000000,2025-01-09 12:49:50.000000,0,37,71,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.171.90,188.163.171.0,Dnipropetrovsk Oblast,0.3076923076923077,0.5,0,1,2024-06-26 05:48:31.000000,2024-07-31 08:48:34.000000,0,2,10,9.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.105,188.163.172.0,Dnipropetrovsk Oblast,0.34615384615384615,0.36538461538461536,0,1,2024-07-02 22:48:28.000000,2025-01-07 06:50:07.000000,0,45,77,6.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.109,188.163.172.0,Dnipropetrovsk Oblast,0.3076923076923077,0.33653846153846156,0,1,2024-06-26 16:48:31.000000,2025-01-09 02:50:10.000000,0,36,73,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.165,188.163.172.0,Dnipropetrovsk Oblast,0.0,0.375,0,1,2024-08-06 11:48:31.000000,2024-10-29 15:48:41.000000,0,28,30,6.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.169,188.163.172.0,Dnipropetrovsk Oblast,0.8461538461538461,0.8653846153846154,0,1,2024-06-23 11:48:29.000000,2025-01-08 01:50:10.000000,0,49,88,6.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.177,188.163.172.0,Dnipropetrovsk Oblast,0.3076923076923077,0.4519230769230769,0,1,2024-06-25 13:48:36.000000,2025-01-08 13:49:44.000000,0,61,57,6.0,19.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.181,188.163.172.0,Dnipropetrovsk Oblast,0.3076923076923077,0.4519230769230769,0,1,2024-07-01 04:48:30.000000,2025-01-08 08:50:19.000000,0,44,54,6.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.189,188.163.172.0,Dnipropetrovsk Oblast,0.5769230769230769,0.5,0,1,2024-06-22 21:49:38.000000,2025-01-06 11:49:46.000000,0,66,83,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.193,188.163.172.0,Dnipropetrovsk Oblast,0.0,0.3173076923076923,0,1,2024-08-16 02:48:37.000000,2025-01-09 12:49:50.000000,0,43,43,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.197,188.163.172.0,Dnipropetrovsk Oblast,0.23076923076923078,0.3557692307692308,0,1,2024-06-26 15:48:29.000000,2025-01-09 06:50:09.000000,0,48,84,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.205,188.163.172.0,Dnipropetrovsk Oblast,0.2692307692307692,0.33653846153846156,0,1,2024-06-23 20:48:33.000000,2025-01-06 09:49:42.000000,0,35,65,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.21,188.163.172.0,Dnipropetrovsk Oblast,1.0,0.9615384615384616,0,1,2024-06-24 07:48:38.000000,2025-01-07 13:49:55.000000,0,39,72,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.217,188.163.172.0,Dnipropetrovsk Oblast,0.4230769230769231,0.38461538461538464,0,1,2024-06-22 12:00:08.000000,2025-01-06 19:49:39.000000,0,35,104,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.245,188.163.172.0,Dnipropetrovsk Oblast,0.8846153846153846,0.7307692307692307,0,1,2024-06-25 13:48:36.000000,2025-01-08 15:49:43.000000,0,45,73,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.37,188.163.172.0,Dnipropetrovsk Oblast,0.5,0.5,1,1,2024-07-06 15:48:27.000000,2025-01-09 01:50:09.000000,0,32,90,6.0,32.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.41,188.163.172.0,Dnipropetrovsk Oblast,0.6153846153846154,0.6346153846153846,1,1,2024-06-22 08:59:01.000000,2024-12-26 08:49:38.000000,0,33,82,6.0,29.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.61,188.163.172.0,Dnipropetrovsk Oblast,0.8846153846153846,0.9423076923076923,0,1,2024-07-03 14:48:26.000000,2025-01-08 06:50:25.000000,0,23,57,6.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.89,188.163.172.0,Dnipropetrovsk Oblast,0.3076923076923077,0.38461538461538464,0,1,2024-06-22 20:00:17.000000,2025-01-08 18:49:39.000000,0,45,67,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.172.93,188.163.172.0,Dnipropetrovsk Oblast,0.46153846153846156,0.5576923076923077,1,1,2024-06-22 21:49:38.000000,2025-01-08 19:49:44.000000,0,36,62,6.0,28.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.101,188.163.173.0,Dnipropetrovsk Oblast,0.7692307692307693,0.5384615384615384,1,1,2024-06-23 13:48:26.000000,2025-01-09 03:50:06.000000,0,48,80,6.0,24.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.109,188.163.173.0,Dnipropetrovsk Oblast,0.9230769230769231,0.8846153846153846,0,1,2024-06-23 12:48:30.000000,2024-12-27 22:49:36.000000,0,43,80,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.13,188.163.173.0,Dnipropetrovsk Oblast,0.8846153846153846,0.8942307692307693,0,1,2024-07-01 01:48:29.000000,2025-01-08 19:49:44.000000,0,40,58,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.137,188.163.173.0,Dnipropetrovsk Oblast,0.4230769230769231,0.4423076923076923,0,1,2024-06-22 13:00:09.000000,2025-01-09 11:49:59.000000,0,57,58,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.141,188.163.173.0,Dnipropetrovsk Oblast,0.8461538461538461,0.7692307692307693,1,1,2024-06-22 19:00:16.000000,2024-12-11 16:49:54.000000,0,47,51,6.0,19.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.157,188.163.173.0,Dnipropetrovsk Oblast,0.6923076923076923,0.7596153846153846,0,1,2024-06-23 23:48:31.000000,2025-01-08 13:49:44.000000,0,69,56,6.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.173,188.163.173.0,Dnipropetrovsk Oblast,0.8461538461538461,0.8173076923076923,0,1,2024-06-22 15:59:29.000000,2025-01-09 03:50:06.000000,0,67,71,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.181,188.163.173.0,Dnipropetrovsk Oblast,0.38461538461538464,0.4519230769230769,0,1,2024-06-22 08:59:01.000000,2025-01-08 14:49:44.000000,0,58,74,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.197,188.163.173.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-12-04 02:49:54.000000,2024-12-17 18:50:06.000000,0,4,9,6.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.209,188.163.173.0,Dnipropetrovsk Oblast,0.8076923076923077,0.7980769230769231,0,1,2024-06-23 12:48:30.000000,2025-01-08 00:50:09.000000,0,40,64,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.229,188.163.173.0,Dnipropetrovsk Oblast,0.0,0.36538461538461536,0,1,2024-08-08 20:48:29.000000,2025-01-09 03:50:06.000000,0,43,45,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.33,188.163.173.0,Dnipropetrovsk Oblast,0.3076923076923077,0.4423076923076923,0,1,2024-06-23 10:48:26.000000,2024-12-31 01:49:34.000000,0,30,81,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.41,188.163.173.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9134615384615384,0,1,2024-06-22 20:00:17.000000,2024-12-30 02:49:31.000000,0,29,81,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.45,188.163.173.0,Dnipropetrovsk Oblast,0.9615384615384616,0.8942307692307693,1,1,2024-06-22 18:00:30.000000,2025-01-09 12:49:50.000000,0,43,57,6.0,32.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.57,188.163.173.0,Dnipropetrovsk Oblast,0.23076923076923078,0.019230769230769232,0,1,2024-06-26 00:48:32.000000,2024-06-30 16:48:29.000000,0,2,2,8.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.65,188.163.173.0,Dnipropetrovsk Oblast,0.3076923076923077,0.3269230769230769,1,1,2024-06-22 15:00:10.000000,2025-01-03 01:49:38.000000,0,38,46,6.0,16.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.173.81,188.163.173.0,Dnipropetrovsk Oblast,0.9615384615384616,0.8846153846153846,0,1,2024-06-24 21:48:32.000000,2025-01-08 12:49:46.000000,0,38,86,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.105,188.163.174.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9134615384615384,0,1,2024-07-05 21:48:33.000000,2024-09-14 05:48:30.000000,0,26,48,7.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.109,188.163.174.0,Dnipropetrovsk Oblast,0.9230769230769231,0.9519230769230769,0,1,2024-06-22 17:00:14.000000,2025-01-09 01:50:09.000000,0,40,64,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.125,188.163.174.0,Dnipropetrovsk Oblast,0.6923076923076923,0.7788461538461539,0,1,2024-06-23 23:48:31.000000,2024-12-23 14:49:38.000000,0,33,61,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.129,188.163.174.0,Dnipropetrovsk Oblast,0.6153846153846154,0.5288461538461539,0,1,2024-06-22 13:00:09.000000,2024-12-27 10:49:38.000000,0,39,46,6.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.137,188.163.174.0,Dnipropetrovsk Oblast,0.6923076923076923,0.6346153846153846,0,1,2024-06-22 20:59:42.000000,2025-01-06 02:49:37.000000,0,48,58,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.149,188.163.174.0,Dnipropetrovsk Oblast,0.46153846153846156,0.4423076923076923,0,1,2024-06-23 17:48:30.000000,2025-01-09 14:49:48.000000,0,71,64,6.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.161,188.163.174.0,Dnipropetrovsk Oblast,0.7307692307692307,0.6153846153846154,1,1,2024-06-22 10:59:41.000000,2025-01-09 07:51:23.000000,0,43,93,6.0,23.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.165,188.163.174.0,Dnipropetrovsk Oblast,0.46153846153846156,0.4807692307692308,0,1,2024-06-23 05:48:27.000000,2025-01-07 15:49:47.000000,0,49,68,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.177,188.163.174.0,Dnipropetrovsk Oblast,0.8461538461538461,0.6923076923076923,0,1,2024-06-26 05:48:31.000000,2025-01-09 04:50:00.000000,0,55,83,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.181,188.163.174.0,Dnipropetrovsk Oblast,0.7692307692307693,0.9230769230769231,0,1,2024-06-23 10:48:26.000000,2025-01-09 13:49:55.000000,0,55,75,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.189,188.163.174.0,Dnipropetrovsk Oblast,0.46153846153846156,0.5480769230769231,0,1,2024-06-23 06:48:29.000000,2025-01-09 08:50:20.000000,0,67,76,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.197,188.163.174.0,Dnipropetrovsk Oblast,0.38461538461538464,0.4423076923076923,0,1,2024-06-22 21:49:38.000000,2025-01-08 05:50:24.000000,0,48,99,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.205,188.163.174.0,Dnipropetrovsk Oblast,0.6153846153846154,0.6153846153846154,0,1,2024-06-26 19:48:30.000000,2025-01-08 19:49:44.000000,0,44,77,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.209,188.163.174.0,Dnipropetrovsk Oblast,0.8846153846153846,0.8173076923076923,0,1,2024-06-23 09:48:29.000000,2025-01-07 15:49:47.000000,0,40,79,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.217,188.163.174.0,Dnipropetrovsk Oblast,0.34615384615384615,0.5480769230769231,0,1,2024-06-25 07:48:31.000000,2025-01-09 05:49:58.000000,0,40,89,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.233,188.163.174.0,Dnipropetrovsk Oblast,0.6923076923076923,0.6153846153846154,0,1,2024-06-23 22:48:30.000000,2025-01-09 11:49:59.000000,0,37,80,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.237,188.163.174.0,Dnipropetrovsk Oblast,0.8461538461538461,0.8461538461538461,0,1,2024-06-23 18:48:28.000000,2025-01-08 02:50:20.000000,0,51,67,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.245,188.163.174.0,Dnipropetrovsk Oblast,0.34615384615384615,0.5192307692307693,0,1,2024-06-24 03:48:32.000000,2025-01-09 04:50:00.000000,0,56,64,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.37,188.163.174.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9615384615384616,0,1,2024-06-23 14:48:28.000000,2025-01-06 06:49:53.000000,0,25,67,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.41,188.163.174.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9807692307692307,1,1,2024-06-24 21:48:32.000000,2025-01-08 09:49:59.000000,0,36,66,6.0,30.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.61,188.163.174.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9326923076923077,0,1,2024-06-24 00:48:29.000000,2025-01-08 20:49:38.000000,0,26,87,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.174.9,188.163.174.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9711538461538461,0,1,2024-07-02 04:48:31.000000,2024-12-28 23:49:40.000000,0,17,96,7.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.105,188.163.175.0,Dnipropetrovsk Oblast,0.9615384615384616,0.9615384615384616,0,1,2024-07-03 03:48:32.000000,2025-01-07 22:50:05.000000,0,37,67,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.109,188.163.175.0,Dnipropetrovsk Oblast,0.9230769230769231,0.8942307692307693,0,1,2024-07-02 03:48:29.000000,2025-01-09 09:49:52.000000,0,54,77,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.125,188.163.175.0,Dnipropetrovsk Oblast,0.9230769230769231,0.7596153846153846,0,1,2024-06-23 05:48:27.000000,2025-01-06 08:49:44.000000,0,29,67,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.129,188.163.175.0,Dnipropetrovsk Oblast,0.5,0.6153846153846154,0,1,2024-06-25 08:48:33.000000,2025-01-09 06:50:09.000000,0,67,84,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.145,188.163.175.0,Dnipropetrovsk Oblast,0.6153846153846154,0.7596153846153846,0,1,2024-06-22 13:00:09.000000,2025-01-08 15:49:43.000000,0,54,70,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.173,188.163.175.0,Dnipropetrovsk Oblast,0.9615384615384616,0.8269230769230769,0,1,2024-06-22 20:00:17.000000,2025-01-08 11:50:03.000000,0,57,96,6.0,19.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.189,188.163.175.0,Dnipropetrovsk Oblast,0.46153846153846156,0.14423076923076922,0,1,2024-06-22 21:49:38.000000,2024-08-02 06:48:30.000000,0,12,9,7.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.205,188.163.175.0,Dnipropetrovsk Oblast,0.5384615384615384,0.6057692307692307,0,1,2024-06-25 14:48:31.000000,2025-01-09 10:49:56.000000,0,33,68,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.21,188.163.175.0,Dnipropetrovsk Oblast,0.7307692307692307,0.8365384615384616,0,1,2024-07-05 07:48:28.000000,2025-01-08 21:49:43.000000,0,36,75,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.241,188.163.175.0,Dnipropetrovsk Oblast,0.6538461538461539,0.6538461538461539,0,1,2024-06-22 10:59:41.000000,2024-12-31 12:49:40.000000,0,31,71,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.33,188.163.175.0,Dnipropetrovsk Oblast,0.0,0.7884615384615384,0,1,2024-07-30 21:48:29.000000,2024-12-22 07:49:40.000000,0,13,74,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.57,188.163.175.0,Dnipropetrovsk Oblast,0.9615384615384616,0.8653846153846154,0,1,2024-07-02 10:48:33.000000,2025-01-09 04:50:00.000000,0,17,67,6.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.175.77,188.163.175.0,Dnipropetrovsk Oblast,0.7307692307692307,0.019230769230769232,0,1,2024-06-22 20:59:42.000000,2024-07-21 10:48:33.000000,0,9,10,8.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.176.197,188.163.176.0,Dnipropetrovsk Oblast,0.8846153846153846,0.8269230769230769,0,1,2024-06-22 15:59:29.000000,2025-01-08 09:49:59.000000,0,33,82,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.176.205,188.163.176.0,Dnipropetrovsk Oblast,0.5,0.5480769230769231,0,1,2024-06-24 09:48:32.000000,2025-01-09 02:50:10.000000,0,34,65,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.176.233,188.163.176.0,Dnipropetrovsk Oblast,0.4230769230769231,0.5673076923076923,0,1,2024-07-07 22:48:30.000000,2025-01-09 06:50:09.000000,0,16,76,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
188.163.176.25,188.163.176.0,Dnipropetrovsk Oblast,1.0,0.9711538461538461,1,1,2024-06-24 12:48:33.000000,2025-01-07 04:50:13.000000,0,35,76,6.0,30.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
188.163.176.54,188.163.176.0,Dnipropetrovsk Oblast,0.6538461538461539,0.8557692307692307,1,1,2024-06-24 01:33:06.000000,2025-01-09 13:33:08.000000,0,541,86,7.0,32.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
